Timestamp,Machine,Percent Idle
26/09/2016 19:00,RL2,0.068432836
26/09/2016 20:00,RL2,0.075671642
26/09/2016 21:00,RL2,0.073283582
26/09/2016 22:00,RL2,0.047089552
26/09/2016 23:00,RL2,0.047089552
27/09/2016 00:00,RL2,0.01119403
27/09/2016 01:00,RL2,0.01119403
27/09/2016 02:00,RL2,0.020074627
27/09/2016 03:00,RL2,0.016119403
27/09/2016 04:00,RL2,0.018880597
27/09/2016 05:00,RL2,0.037574627
27/09/2016 06:00,RL2,0.040485075
27/09/2016 07:00,RL2,0.044738806
27/09/2016 08:00,RL2,0.045783582
27/09/2016 09:00,RL2,0.069365672
27/09/2016 10:00,RL2,0.060485075
27/09/2016 11:00,RL2,0.060485075
27/09/2016 12:00,RL2,0.060335821
27/09/2016 13:00,RL2,0.041641791
27/09/2016 14:00,RL2,0.049253731
27/09/2016 15:00,RL2,0.065485075
27/09/2016 16:00,RL2,0.064440299
27/09/2016 17:00,RL2,0.042947761
27/09/2016 18:00,RL2,0.042947761
27/09/2016 19:00,RL2,0.044664179
27/09/2016 20:00,RL2,0.052462687
27/09/2016 21:00,RL2,0.052462687
27/09/2016 22:00,RL2,0.064440299
27/09/2016 23:00,RL2,0.043955224
28/09/2016 00:00,RL2,0.043955224
28/09/2016 01:00,RL2,0.041865672
28/09/2016 02:00,RL2,0.041865672
28/09/2016 03:00,RL2,0.040149254
28/09/2016 04:00,RL2,0.0225
28/09/2016 05:00,RL2,0.0225
28/09/2016 06:00,RL2,0
28/09/2016 07:00,RL2,0.005597015
28/09/2016 08:00,RL2,0.005597015
28/09/2016 09:00,RL2,0.008544776
28/09/2016 10:00,RL2,0.008843284
28/09/2016 11:00,RL2,0.030186567
28/09/2016 12:00,RL2,0.030186567
28/09/2016 13:00,RL2,0.040074627
28/09/2016 14:00,RL2,0.045485075
28/09/2016 15:00,RL2,0.03988806
28/09/2016 16:00,RL2,0.03988806
28/09/2016 17:00,RL2,0.05488806
28/09/2016 18:00,RL2,0.079514925
28/09/2016 19:00,RL2,0.058171642
28/09/2016 20:00,RL2,0.064141791
28/09/2016 21:00,RL2,0.054253731
28/09/2016 22:00,RL2,0.048843284
28/09/2016 23:00,RL2,0.048843284
29/09/2016 00:00,RL2,0.070522388
29/09/2016 01:00,RL2,0.052574627
29/09/2016 02:00,RL2,0.037723881
29/09/2016 03:00,RL2,0.037723881
29/09/2016 04:00,RL2,0.035335821
29/09/2016 05:00,RL2,0.035597015
29/09/2016 06:00,RL2,0.035597015
29/09/2016 07:00,RL2,0.041716418
29/09/2016 08:00,RL2,0.020037313
29/09/2016 09:00,RL2,0.020037313
29/09/2016 10:00,RL2,0.013768657
29/09/2016 11:00,RL2,0.014104478
29/09/2016 12:00,RL2,0.020037313
29/09/2016 13:00,RL2,0.019776119
29/09/2016 14:00,RL2,0.038470149
29/09/2016 15:00,RL2,0.03391791
29/09/2016 16:00,RL2,0.03391791
29/09/2016 17:00,RL2,0.03391791
29/09/2016 18:00,RL2,0.03011194
29/09/2016 19:00,RL2,0.032574627
29/09/2016 20:00,RL2,0.034104478
29/09/2016 21:00,RL2,0.034104478
29/09/2016 22:00,RL2,0.015410448
29/09/2016 23:00,RL2,0.020186567
30/09/2016 00:00,RL2,0.020186567
30/09/2016 01:00,RL2,0.029925373
30/09/2016 02:00,RL2,0.034440299
30/09/2016 03:00,RL2,0.031641791
30/09/2016 04:00,RL2,0.035708955
30/09/2016 05:00,RL2,0.035708955
30/09/2016 06:00,RL2,0.039626866
30/09/2016 07:00,RL2,0.033283582
30/09/2016 08:00,RL2,0.03869403
30/09/2016 09:00,RL2,0.028955224
30/09/2016 10:00,RL2,0.024440299
30/09/2016 11:00,RL2,0.024440299
30/09/2016 12:00,RL2,0.009328358
30/09/2016 13:00,RL2,0.014850746
30/09/2016 14:00,RL2,0.013208955
30/09/2016 15:00,RL2,0.015447761
30/09/2016 16:00,RL2,0.010037313
30/09/2016 17:00,RL2,0.010037313
30/09/2016 18:00,RL2,0.010037313
30/09/2016 19:00,RL2,0.012201493
30/09/2016 20:00,RL2,0.012201493
30/09/2016 21:00,RL2,0.029179104
30/09/2016 22:00,RL2,0.026902985
30/09/2016 23:00,RL2,0.024664179
01/09/2016 00:00,SR1,
01/09/2016 01:00,SR1,
01/09/2016 02:00,SR1,
01/09/2016 03:00,SR1,
01/09/2016 04:00,SR1,
01/09/2016 05:00,SR1,
01/09/2016 06:00,SR1,
01/09/2016 07:00,SR1,0.074638889
01/09/2016 08:00,SR1,0.070166667
01/09/2016 09:00,SR1,0.06125
01/09/2016 10:00,SR1,0.054638889
01/09/2016 11:00,SR1,0.041833333
01/09/2016 12:00,SR1,0.024361111
01/09/2016 13:00,SR1,0.041333333
01/09/2016 14:00,SR1,0.041027778
01/09/2016 15:00,SR1,0.055777778
01/09/2016 16:00,SR1,0.055777778
01/09/2016 17:00,SR1,0.058833333
01/09/2016 18:00,SR1,0.058833333
01/09/2016 19:00,SR1,0.051611111
01/09/2016 20:00,SR1,0.051611111
01/09/2016 21:00,SR1,0.034638889
01/09/2016 22:00,SR1,0.032805556
01/09/2016 23:00,SR1,0.0085
02/09/2016 00:00,SR1,0.0085
02/09/2016 01:00,SR1,0.005444444
02/09/2016 02:00,SR1,0.005444444
02/09/2016 03:00,SR1,0.028361111
02/09/2016 04:00,SR1,0.028361111
02/09/2016 05:00,SR1,0.028361111
02/09/2016 06:00,SR1,0.031944444
02/09/2016 07:00,SR1,0.039805556
02/09/2016 08:00,SR1,0.039805556
02/09/2016 09:00,SR1,0.039805556
02/09/2016 10:00,SR1,0.039805556
02/09/2016 11:00,SR1,0.019222222
02/09/2016 12:00,SR1,0.036277778
02/09/2016 13:00,SR1,0.051444444
02/09/2016 14:00,SR1,0.047861111
02/09/2016 15:00,SR1,0.034555556
02/09/2016 16:00,SR1,0.034555556
02/09/2016 17:00,SR1,0.040888889
02/09/2016 18:00,SR1,0.041333333
02/09/2016 19:00,SR1,0.061472222
02/09/2016 20:00,SR1,0.049416667
02/09/2016 21:00,SR1,0.03525
02/09/2016 22:00,SR1,0.042472222
02/09/2016 23:00,SR1,0.042472222
03/09/2016 00:00,SR1,0.042472222
03/09/2016 01:00,SR1,0.036138889
03/09/2016 02:00,SR1,0.039638889
03/09/2016 03:00,SR1,0.02175
03/09/2016 04:00,SR1,0.01675
03/09/2016 05:00,SR1,0.029305556
03/09/2016 06:00,SR1,0.022083333
03/09/2016 07:00,SR1,0.022083333
03/09/2016 08:00,SR1,0.022083333
03/09/2016 09:00,SR1,0.022083333
03/09/2016 10:00,SR1,0.050805556
03/09/2016 11:00,SR1,0.046222222
03/09/2016 12:00,SR1,0.06375
03/09/2016 13:00,SR1,0.059861111
03/09/2016 14:00,SR1,0.059861111
03/09/2016 15:00,SR1,0.066277778
03/09/2016 16:00,SR1,0.0735
03/09/2016 17:00,SR1,0.0735
03/09/2016 18:00,SR1,0.040833333
03/09/2016 19:00,SR1,0.042416667
03/09/2016 20:00,SR1,0.024888889
03/09/2016 21:00,SR1,0.0165
03/09/2016 22:00,SR1,0.028388889
03/09/2016 23:00,SR1,0.021972222
04/09/2016 00:00,SR1,0.01475
04/09/2016 01:00,SR1,0.027722222
04/09/2016 02:00,SR1,0.027722222
04/09/2016 03:00,SR1,0.029638889
04/09/2016 04:00,SR1,0.029638889
04/09/2016 05:00,SR1,0.028361111
04/09/2016 06:00,SR1,0.026944444
04/09/2016 07:00,SR1,0.030694444
04/09/2016 08:00,SR1,0.033666667
04/09/2016 09:00,SR1,0.020694444
04/09/2016 10:00,SR1,0.020694444
04/09/2016 11:00,SR1,0.024055556
04/09/2016 12:00,SR1,0.024055556
04/09/2016 13:00,SR1,0.028111111
04/09/2016 14:00,SR1,0.018333333
04/09/2016 15:00,SR1,0.020722222
04/09/2016 16:00,SR1,0.020194444
04/09/2016 17:00,SR1,0.020194444
04/09/2016 18:00,SR1,0.020194444
04/09/2016 19:00,SR1,0.013333333
04/09/2016 20:00,SR1,0.013333333
04/09/2016 21:00,SR1,0.015555556
04/09/2016 22:00,SR1,0.016277778
04/09/2016 23:00,SR1,0.010138889
05/09/2016 00:00,SR1,0.007694444
05/09/2016 01:00,SR1,0.017055556
05/09/2016 02:00,SR1,0.017055556
05/09/2016 03:00,SR1,0.02275
05/09/2016 04:00,SR1,0.030166667
05/09/2016 05:00,SR1,0.026777778
05/09/2016 06:00,SR1,0.025361111
05/09/2016 07:00,SR1,0.029083333
05/09/2016 08:00,SR1,0.029083333
05/09/2016 09:00,SR1,0.019722222
05/09/2016 10:00,SR1,0.039416667
05/09/2016 11:00,SR1,0.033722222
05/09/2016 12:00,SR1,0.026305556
05/09/2016 13:00,SR1,0.023416667
05/09/2016 14:00,SR1,0.023416667
05/09/2016 15:00,SR1,0.019694444
05/09/2016 16:00,SR1,0.034055556
05/09/2016 17:00,SR1,0.038
05/09/2016 18:00,SR1,0.018305556
05/09/2016 19:00,SR1,0.018305556
05/09/2016 20:00,SR1,0.018305556
05/09/2016 21:00,SR1,0.018305556
05/09/2016 22:00,SR1,0.018305556
05/09/2016 23:00,SR1,0.024111111
06/09/2016 00:00,SR1,0.00975
06/09/2016 01:00,SR1,0.005805556
06/09/2016 02:00,SR1,0.005805556
06/09/2016 03:00,SR1,0.005805556
06/09/2016 04:00,SR1,0.005805556
06/09/2016 05:00,SR1,0.047472222
06/09/2016 06:00,SR1,0.047472222
06/09/2016 07:00,SR1,0.043722222
06/09/2016 08:00,SR1,0.043722222
06/09/2016 09:00,SR1,0.043722222
06/09/2016 10:00,SR1,0.043722222
06/09/2016 11:00,SR1,0.056
06/09/2016 12:00,SR1,0.062416667
06/09/2016 13:00,SR1,0.052111111
06/09/2016 14:00,SR1,0.052111111
06/09/2016 15:00,SR1,0.050055556
06/09/2016 16:00,SR1,0.061805556
06/09/2016 17:00,SR1,0.061805556
06/09/2016 18:00,SR1,0.085472222
06/09/2016 19:00,SR1,0.082138889
06/09/2016 20:00,SR1,0.088361111
06/09/2016 21:00,SR1,0.057
06/09/2016 22:00,SR1,0.068416667
06/09/2016 23:00,SR1,0.073416667
07/09/2016 00:00,SR1,0.061666667
07/09/2016 01:00,SR1,0.066222222
07/09/2016 02:00,SR1,0.042555556
07/09/2016 03:00,SR1,0.0465
07/09/2016 04:00,SR1,0.033861111
07/09/2016 05:00,SR1,0.033861111
07/09/2016 06:00,SR1,0.035194444
07/09/2016 07:00,SR1,0.055583333
07/09/2016 08:00,SR1,0.055583333
07/09/2016 09:00,SR1,0.068388889
07/09/2016 10:00,SR1,0.068388889
07/09/2016 11:00,SR1,0.082222222
07/09/2016 12:00,SR1,0.082222222
07/09/2016 13:00,SR1,0.082222222
07/09/2016 14:00,SR1,0.073583333
07/09/2016 15:00,SR1,0.067138889
07/09/2016 16:00,SR1,0.067138889
07/09/2016 17:00,SR1,0.049777778
07/09/2016 18:00,SR1,0.05675
07/09/2016 19:00,SR1,0.050277778
07/09/2016 20:00,SR1,0.056
07/09/2016 21:00,SR1,0.069194444
07/09/2016 22:00,SR1,0.071972222
07/09/2016 23:00,SR1,0.053027778
08/09/2016 00:00,SR1,0.070916667
08/09/2016 01:00,SR1,0.087527778
08/09/2016 02:00,SR1,0.091583333
08/09/2016 03:00,SR1,0.071333333
08/09/2016 04:00,SR1,0.065611111
08/09/2016 05:00,SR1,0.062527778
08/09/2016 06:00,SR1,0.059444444
08/09/2016 07:00,SR1,0.059444444
08/09/2016 08:00,SR1,0.044027778
08/09/2016 09:00,SR1,0.027416667
08/09/2016 10:00,SR1,0.016388889
08/09/2016 11:00,SR1,0.016388889
08/09/2016 12:00,SR1,0.016388889
08/09/2016 13:00,SR1,0.006277778
08/09/2016 14:00,SR1,0.002472222
08/09/2016 15:00,SR1,0.040694444
08/09/2016 16:00,SR1,0.042277778
08/09/2016 17:00,SR1,0.042277778
08/09/2016 18:00,SR1,0.051861111
08/09/2016 19:00,SR1,0.051861111
08/09/2016 20:00,SR1,0.051861111
08/09/2016 21:00,SR1,0.051861111
08/09/2016 22:00,SR1,0.057111111
08/09/2016 23:00,SR1,0.031277778
09/09/2016 00:00,SR1,0.027222222
09/09/2016 01:00,SR1,0.035222222
09/09/2016 02:00,SR1,0.045666667
09/09/2016 03:00,SR1,0.045666667
09/09/2016 04:00,SR1,0.045666667
09/09/2016 05:00,SR1,0.045666667
09/09/2016 06:00,SR1,0.047861111
09/09/2016 07:00,SR1,0.035472222
09/09/2016 08:00,SR1,0.045972222
09/09/2016 09:00,SR1,0.037972222
09/09/2016 10:00,SR1,0.017944444
09/09/2016 11:00,SR1,0.019888889
09/09/2016 12:00,SR1,0.023777778
09/09/2016 13:00,SR1,0.03375
09/09/2016 14:00,SR1,0.026305556
09/09/2016 15:00,SR1,0.035
09/09/2016 16:00,SR1,0.0245
09/09/2016 17:00,SR1,0.0255
09/09/2016 18:00,SR1,0.0255
09/09/2016 19:00,SR1,0.023555556
09/09/2016 20:00,SR1,0.021694444
09/09/2016 21:00,SR1,0.012111111
09/09/2016 22:00,SR1,0.012111111
09/09/2016 23:00,SR1,0.003416667
10/09/2016 00:00,SR1,0.003416667
10/09/2016 01:00,SR1,0.002416667
10/09/2016 02:00,SR1,0.004972222
10/09/2016 03:00,SR1,0.005138889
10/09/2016 04:00,SR1,0.009083333
10/09/2016 05:00,SR1,0.008694444
10/09/2016 06:00,SR1,0.017555556
10/09/2016 07:00,SR1,0.033166667
10/09/2016 08:00,SR1,0.033166667
10/09/2016 09:00,SR1,0.058194444
10/09/2016 10:00,SR1,0.056777778
10/09/2016 11:00,SR1,0.056611111
10/09/2016 12:00,SR1,0.050638889
10/09/2016 13:00,SR1,0.055166667
10/09/2016 14:00,SR1,0.046305556
10/09/2016 15:00,SR1,0.056
10/09/2016 16:00,SR1,0.056
10/09/2016 17:00,SR1,0.030972222
10/09/2016 18:00,SR1,0.029833333
10/09/2016 19:00,SR1,0.029833333
10/09/2016 20:00,SR1,0.048916667
10/09/2016 21:00,SR1,0.044388889
10/09/2016 22:00,SR1,0.047333333
10/09/2016 23:00,SR1,0.024888889
11/09/2016 00:00,SR1,0.024888889
11/09/2016 01:00,SR1,0.036833333
11/09/2016 02:00,SR1,0.042666667
11/09/2016 03:00,SR1,0.045194444
11/09/2016 04:00,SR1,0.033138889
11/09/2016 05:00,SR1,0.055055556
11/09/2016 06:00,SR1,0.052111111
11/09/2016 07:00,SR1,0.071222222
11/09/2016 08:00,SR1,0.071222222
11/09/2016 09:00,SR1,0.068138889
11/09/2016 10:00,SR1,0.062305556
11/09/2016 11:00,SR1,0.06575
11/09/2016 12:00,SR1,0.058722222
11/09/2016 13:00,SR1,0.036805556
11/09/2016 14:00,SR1,0.049305556
11/09/2016 15:00,SR1,0.027333333
11/09/2016 16:00,SR1,0.072666667
11/09/2016 17:00,SR1,0.066722222
11/09/2016 18:00,SR1,0.07775
11/09/2016 19:00,SR1,0.071777778
11/09/2016 20:00,SR1,0.071777778
11/09/2016 21:00,SR1,0.071777778
11/09/2016 22:00,SR1,0.059277778
11/09/2016 23:00,SR1,0.059277778
12/09/2016 00:00,SR1,0.013944444
12/09/2016 01:00,SR1,0.033833333
12/09/2016 02:00,SR1,0.022805556
12/09/2016 03:00,SR1,0.023416667
12/09/2016 04:00,SR1,0.027611111
12/09/2016 05:00,SR1,0.027611111
12/09/2016 06:00,SR1,0.027611111
12/09/2016 07:00,SR1,0.027611111
12/09/2016 08:00,SR1,0.027611111
12/09/2016 09:00,SR1,0.004805556
12/09/2016 10:00,SR1,0.010583333
12/09/2016 11:00,SR1,0.019388889
12/09/2016 12:00,SR1,0.015194444
12/09/2016 13:00,SR1,0.015194444
12/09/2016 14:00,SR1,0.026527778
12/09/2016 15:00,SR1,0.026666667
12/09/2016 16:00,SR1,0.026666667
12/09/2016 17:00,SR1,0.026666667
12/09/2016 18:00,SR1,0.020888889
12/09/2016 19:00,SR1,0.024111111
12/09/2016 20:00,SR1,0.046777778
12/09/2016 21:00,SR1,0.046777778
12/09/2016 22:00,SR1,0.035444444
12/09/2016 23:00,SR1,0.035305556
13/09/2016 00:00,SR1,
13/09/2016 01:00,SR1,
13/09/2016 02:00,SR1,
13/09/2016 03:00,SR1,
13/09/2016 04:00,SR1,
13/09/2016 05:00,SR1,
13/09/2016 06:00,SR1,
13/09/2016 07:00,SR1,
13/09/2016 08:00,SR1,
13/09/2016 09:00,SR1,
13/09/2016 10:00,SR1,
13/09/2016 11:00,SR1,
13/09/2016 12:00,SR1,
13/09/2016 13:00,SR1,
13/09/2016 14:00,SR1,
13/09/2016 15:00,SR1,
13/09/2016 16:00,SR1,
13/09/2016 17:00,SR1,
13/09/2016 18:00,SR1,
13/09/2016 19:00,SR1,
13/09/2016 20:00,SR1,
13/09/2016 21:00,SR1,
13/09/2016 22:00,SR1,
13/09/2016 23:00,SR1,
14/09/2016 00:00,SR1,
14/09/2016 01:00,SR1,
14/09/2016 02:00,SR1,
14/09/2016 03:00,SR1,
14/09/2016 04:00,SR1,
14/09/2016 05:00,SR1,
14/09/2016 06:00,SR1,
14/09/2016 07:00,SR1,
14/09/2016 08:00,SR1,
14/09/2016 09:00,SR1,
14/09/2016 10:00,SR1,
14/09/2016 11:00,SR1,
14/09/2016 12:00,SR1,
14/09/2016 13:00,SR1,
14/09/2016 14:00,SR1,
14/09/2016 15:00,SR1,
14/09/2016 16:00,SR1,
14/09/2016 17:00,SR1,
14/09/2016 18:00,SR1,
14/09/2016 19:00,SR1,
14/09/2016 20:00,SR1,
14/09/2016 21:00,SR1,
14/09/2016 22:00,SR1,
14/09/2016 23:00,SR1,
15/09/2016 00:00,SR1,
15/09/2016 01:00,SR1,
15/09/2016 02:00,SR1,
15/09/2016 03:00,SR1,
15/09/2016 04:00,SR1,
15/09/2016 05:00,SR1,
15/09/2016 06:00,SR1,
15/09/2016 07:00,SR1,
15/09/2016 08:00,SR1,
15/09/2016 09:00,SR1,
15/09/2016 10:00,SR1,
15/09/2016 11:00,SR1,
15/09/2016 12:00,SR1,
15/09/2016 13:00,SR1,
15/09/2016 14:00,SR1,
15/09/2016 15:00,SR1,
15/09/2016 16:00,SR1,
15/09/2016 17:00,SR1,
15/09/2016 18:00,SR1,
15/09/2016 19:00,SR1,
15/09/2016 20:00,SR1,
15/09/2016 21:00,SR1,
15/09/2016 22:00,SR1,
15/09/2016 23:00,SR1,
16/09/2016 00:00,SR1,
16/09/2016 01:00,SR1,
16/09/2016 02:00,SR1,
16/09/2016 03:00,SR1,
16/09/2016 04:00,SR1,
16/09/2016 05:00,SR1,
16/09/2016 06:00,SR1,
16/09/2016 07:00,SR1,
16/09/2016 08:00,SR1,
16/09/2016 09:00,SR1,
16/09/2016 10:00,SR1,
16/09/2016 11:00,SR1,
16/09/2016 12:00,SR1,
16/09/2016 13:00,SR1,
16/09/2016 14:00,SR1,
16/09/2016 15:00,SR1,
16/09/2016 16:00,SR1,
16/09/2016 17:00,SR1,
16/09/2016 18:00,SR1,
16/09/2016 19:00,SR1,
16/09/2016 20:00,SR1,
16/09/2016 21:00,SR1,
16/09/2016 22:00,SR1,
16/09/2016 23:00,SR1,
17/09/2016 00:00,SR1,
17/09/2016 01:00,SR1,
17/09/2016 02:00,SR1,
17/09/2016 03:00,SR1,
17/09/2016 04:00,SR1,
17/09/2016 05:00,SR1,
17/09/2016 06:00,SR1,
17/09/2016 07:00,SR1,0.030805556
17/09/2016 08:00,SR1,0.013805556
17/09/2016 09:00,SR1,0.026
17/09/2016 10:00,SR1,0.026
17/09/2016 11:00,SR1,0.030861111
17/09/2016 12:00,SR1,0.040166667
17/09/2016 13:00,SR1,0.026361111
17/09/2016 14:00,SR1,0.026361111
17/09/2016 15:00,SR1,0.03275
17/09/2016 16:00,SR1,0.035972222
17/09/2016 17:00,SR1,0.023777778
17/09/2016 18:00,SR1,0.023777778
17/09/2016 19:00,SR1,0.019166667
17/09/2016 20:00,SR1,0.009861111
17/09/2016 21:00,SR1,0.022027778
17/09/2016 22:00,SR1,0.023611111
17/09/2016 23:00,SR1,0.01725
18/09/2016 00:00,SR1,0.014027778
18/09/2016 01:00,SR1,0.014027778
18/09/2016 02:00,SR1,0.014027778
18/09/2016 03:00,SR1,0.013777778
18/09/2016 04:00,SR1,0.013777778
18/09/2016 05:00,SR1,0.017138889
18/09/2016 06:00,SR1,0.033777778
18/09/2016 07:00,SR1,0.034222222
18/09/2016 08:00,SR1,0.034222222
18/09/2016 09:00,SR1,0.042777778
18/09/2016 10:00,SR1,0.052861111
18/09/2016 11:00,SR1,0.052861111
18/09/2016 12:00,SR1,0.052861111
18/09/2016 13:00,SR1,0.045277778
18/09/2016 14:00,SR1,0.027055556
18/09/2016 15:00,SR1,0.030194444
18/09/2016 16:00,SR1,0.038416667
18/09/2016 17:00,SR1,0.029861111
18/09/2016 18:00,SR1,0.019777778
18/09/2016 19:00,SR1,0.030722222
18/09/2016 20:00,SR1,0.030722222
18/09/2016 21:00,SR1,0.032027778
18/09/2016 22:00,SR1,0.036444444
18/09/2016 23:00,SR1,0.047138889
19/09/2016 00:00,SR1,0.038916667
19/09/2016 01:00,SR1,0.038916667
19/09/2016 02:00,SR1,0.040111111
19/09/2016 03:00,SR1,0.029166667
19/09/2016 04:00,SR1,0.029166667
19/09/2016 05:00,SR1,0.019916667
19/09/2016 06:00,SR1,0.0155
19/09/2016 07:00,SR1,0.007611111
19/09/2016 08:00,SR1,0.007611111
19/09/2016 09:00,SR1,0.016916667
19/09/2016 10:00,SR1,0.015722222
19/09/2016 11:00,SR1,0.039555556
19/09/2016 12:00,SR1,0.060916667
19/09/2016 13:00,SR1,0.064722222
19/09/2016 14:00,SR1,0.064722222
19/09/2016 15:00,SR1,0.058305556
19/09/2016 16:00,SR1,0.058666667
19/09/2016 17:00,SR1,0.055638889
19/09/2016 18:00,SR1,0.055638889
19/09/2016 19:00,SR1,0.031805556
19/09/2016 20:00,SR1,0.010444444
19/09/2016 21:00,SR1,0.006638889
19/09/2016 22:00,SR1,0.010416667
19/09/2016 23:00,SR1,0.015277778
20/09/2016 00:00,SR1,0.014916667
20/09/2016 01:00,SR1,0.008638889
20/09/2016 02:00,SR1,0.020888889
20/09/2016 03:00,SR1,0.020888889
20/09/2016 04:00,SR1,0.039611111
20/09/2016 05:00,SR1,0.039611111
20/09/2016 06:00,SR1,0.045583333
20/09/2016 07:00,SR1,0.040722222
20/09/2016 08:00,SR1,0.040722222
20/09/2016 09:00,SR1,0.040722222
20/09/2016 10:00,SR1,0.031222222
20/09/2016 11:00,SR1,0.031222222
20/09/2016 12:00,SR1,0.0125
20/09/2016 13:00,SR1,0.020555556
20/09/2016 14:00,SR1,0.031861111
20/09/2016 15:00,SR1,0.031861111
20/09/2016 16:00,SR1,0.031861111
20/09/2016 17:00,SR1,0.031861111
20/09/2016 18:00,SR1,0.038194444
20/09/2016 19:00,SR1,0.05
20/09/2016 20:00,SR1,0.061805556
20/09/2016 21:00,SR1,0.065555556
20/09/2016 22:00,SR1,0.056305556
20/09/2016 23:00,SR1,0.068111111
21/09/2016 00:00,SR1,0.079916667
21/09/2016 01:00,SR1,0.091722222
21/09/2016 02:00,SR1,0.094444444
21/09/2016 03:00,SR1,0.094444444
21/09/2016 04:00,SR1,0.094444444
21/09/2016 05:00,SR1,0.094444444
21/09/2016 06:00,SR1,0.094444444
21/09/2016 07:00,SR1,0.094444444
21/09/2016 08:00,SR1,0.094444444
21/09/2016 09:00,SR1,0.094444444
21/09/2016 10:00,SR1,0.094444444
21/09/2016 11:00,SR1,0.094444444
21/09/2016 12:00,SR1,0.084861111
21/09/2016 13:00,SR1,0.073055556
21/09/2016 14:00,SR1,0.06125
21/09/2016 15:00,SR1,0.049444444
21/09/2016 16:00,SR1,0.0495
21/09/2016 17:00,SR1,0.053194444
21/09/2016 18:00,SR1,0.043611111
21/09/2016 19:00,SR1,0.031805556
21/09/2016 20:00,SR1,0.029583333
21/09/2016 21:00,SR1,0.029583333
21/09/2016 22:00,SR1,0.041444444
21/09/2016 23:00,SR1,0.05925
22/09/2016 00:00,SR1,0.047388889
22/09/2016 01:00,SR1,0.034472222
22/09/2016 02:00,SR1,0.03225
22/09/2016 03:00,SR1,0.03225
22/09/2016 04:00,SR1,0.038166667
22/09/2016 05:00,SR1,0.038166667
22/09/2016 06:00,SR1,0.026305556
22/09/2016 07:00,SR1,0.018916667
22/09/2016 08:00,SR1,0.040666667
22/09/2016 09:00,SR1,0.049
22/09/2016 10:00,SR1,0.049
22/09/2016 11:00,SR1,0.054944444
22/09/2016 12:00,SR1,0.055194444
22/09/2016 13:00,SR1,0.055194444
22/09/2016 14:00,SR1,0.066027778
22/09/2016 15:00,SR1,0.068611111
22/09/2016 16:00,SR1,0.048138889
22/09/2016 17:00,SR1,0.0515
22/09/2016 18:00,SR1,0.062527778
22/09/2016 19:00,SR1,0.06325
22/09/2016 20:00,SR1,0.090444444
22/09/2016 21:00,SR1,0.090444444
22/09/2016 22:00,SR1,0.081361111
22/09/2016 23:00,SR1,0.068361111
23/09/2016 00:00,SR1,0.067083333
23/09/2016 01:00,SR1,0.052805556
23/09/2016 02:00,SR1,0.041777778
23/09/2016 03:00,SR1,0.035111111
23/09/2016 04:00,SR1,0.02675
23/09/2016 05:00,SR1,0.031888889
23/09/2016 06:00,SR1,0.030138889
23/09/2016 07:00,SR1,0.034444444
23/09/2016 08:00,SR1,0.052888889
23/09/2016 09:00,SR1,0.056861111
23/09/2016 10:00,SR1,0.059611111
23/09/2016 11:00,SR1,0.062333333
23/09/2016 12:00,SR1,0.043611111
23/09/2016 13:00,SR1,0.046527778
23/09/2016 14:00,SR1,0.066611111
23/09/2016 15:00,SR1,0.069333333
23/09/2016 16:00,SR1,0.061694444
23/09/2016 17:00,SR1,0.065194444
23/09/2016 18:00,SR1,0.062444444
23/09/2016 19:00,SR1,0.073194444
23/09/2016 20:00,SR1,0.066916667
23/09/2016 21:00,SR1,0.058861111
23/09/2016 22:00,SR1,0.069388889
23/09/2016 23:00,SR1,0.062361111
24/09/2016 00:00,SR1,0.051555556
24/09/2016 01:00,SR1,0.044083333
24/09/2016 02:00,SR1,0.058777778
24/09/2016 03:00,SR1,0.056027778
24/09/2016 04:00,SR1,0.070194444
24/09/2016 05:00,SR1,0.070194444
24/09/2016 06:00,SR1,0.041111111
24/09/2016 07:00,SR1,0.041111111
24/09/2016 08:00,SR1,0.041111111
24/09/2016 09:00,SR1,0.042027778
24/09/2016 10:00,SR1,0.042444444
24/09/2016 11:00,SR1,0.035972222
24/09/2016 12:00,SR1,0.038583333
24/09/2016 13:00,SR1,0.038583333
24/09/2016 14:00,SR1,0.037055556
24/09/2016 15:00,SR1,0.037666667
24/09/2016 16:00,SR1,0.037666667
24/09/2016 17:00,SR1,0.03675
24/09/2016 18:00,SR1,0.026611111
24/09/2016 19:00,SR1,0.022361111
24/09/2016 20:00,SR1,0.005583333
24/09/2016 21:00,SR1,0.028694444
24/09/2016 22:00,SR1,0.028694444
24/09/2016 23:00,SR1,0.028083333
25/09/2016 00:00,SR1,0.028083333
25/09/2016 01:00,SR1,0.028083333
25/09/2016 02:00,SR1,0.034527778
25/09/2016 03:00,SR1,0.034527778
25/09/2016 04:00,SR1,0.034527778
25/09/2016 05:00,SR1,0.011416667
25/09/2016 06:00,SR1,0.020111111
25/09/2016 07:00,SR1,0.035444444
25/09/2016 08:00,SR1,0.035444444
25/09/2016 09:00,SR1,0.05025
25/09/2016 10:00,SR1,0.045722222
25/09/2016 11:00,SR1,0.045722222
25/09/2016 12:00,SR1,0.045722222
25/09/2016 13:00,SR1,0.045722222
25/09/2016 14:00,SR1,0.062166667
25/09/2016 15:00,SR1,0.046833333
25/09/2016 16:00,SR1,0.046833333
25/09/2016 17:00,SR1,0.032027778
